,cst,gdx
749,10.782560113294814,2.513856162945111
750,10.782560113294814,2.513856162945117
751,10.782560113294815,2.513856162945123
752,10.782560113294815,2.513856162945124
753,10.782560113294819,2.513856162945112
754,10.782560113294828,2.513856162945098
755,10.782560113294839,2.5138561629450606
756,10.782560113301718,2.513856162917241
757,10.782560113300365,2.513856162898496
758,10.78256011330033,2.5138561628983407
759,10.782560147666644,2.5138560946597694
760,10.78256035150214,2.513855495651274
761,10.782560349406578,2.5138554860639015
762,10.782561816080896,2.5138503502066265
763,10.782561816062055,2.513850350180596
764,10.782561817302378,2.513850346419937
765,10.782561817302279,2.5138503464197925
766,10.78256181730226,2.5138503464195847
767,10.78256181730226,2.5138503464195834
768,10.782561817302259,2.513850346419576
769,10.782561817302259,2.5138503464195714
770,10.782561817302257,2.5138503464195687
771,10.782561817302259,2.5138503464195727
772,10.782561817302259,2.5138503464195834
773,10.782561817302259,2.5138503464195803
774,10.782561817302257,2.5138503464195763
775,10.782561817302259,2.5138503464195727
776,10.78256181730226,2.513850346419574
777,10.782561817302263,2.5138503464195696
778,10.782561817302264,2.513850346419566
779,10.78256181730226,2.5138503464195736
780,10.78256181730226,2.5138503464195767
781,10.78256181730226,2.513850346419582
782,10.782561817302257,2.513850346419574
783,10.782561817302255,2.5138503464195776
784,10.782561817302259,2.513850346419585
785,10.782561817302263,2.513850346419591
786,10.782561817302263,2.5138503464195923
787,10.782561817302259,2.513850346419587
788,10.782561817302259,2.513850346419589
789,10.782561817302259,2.5138503464195874
790,10.782561817302259,2.513850346419585
791,10.782561817302259,2.513850346419585
792,10.782561817302257,2.513850346419587
793,10.782561817302257,2.5138503464195883
794,10.782561817302257,2.513850346419586
795,10.782561817302248,2.5138503464196007
796,10.782561817302248,2.5138503464196
797,10.782561817302248,2.5138503464195967
798,10.782561817302248,2.5138503464195856
799,10.782561817302248,2.5138503464195883
800,10.782561817302248,2.513850346419585
801,10.782561817302245,2.5138503464195785
802,10.782561817302247,2.513850346419582
803,10.782561817302248,2.513850346419578
804,10.782561817302264,2.5138503464195514
805,10.782561817302266,2.5138503464195474
806,10.782561817302266,2.513850346419541
807,10.782561817302266,2.513850346419547
808,10.782561817302266,2.5138503464195376
809,10.782561817302266,2.5138503464195376
810,10.782561817302264,2.513850346419533
811,10.782561817302263,2.51385034641953
812,10.782561817302263,2.513850346419525
813,10.782561817302264,2.513850346419522
814,10.782561817302263,2.5138503464195145
815,10.782561817302263,2.5138503464195145
816,10.782561817302263,2.513850346419509
817,10.782561817302263,2.513850346419509
818,10.782561817302263,2.513850346419515
819,10.782561817302263,2.513850346419514
820,10.782561817302263,2.5138503464195194
821,10.782561817302263,2.5138503464195225
822,10.782561817302263,2.5138503464195256
823,10.78256181730226,2.5138503464195305
824,10.782561817302259,2.5138503464195354
825,10.782561817302259,2.5138503464195385
826,10.782561817302257,2.5138503464195323
827,10.782561817302595,2.5138503464192623
828,10.782562118285105,2.513849941643931
829,10.782562662460897,2.5138459550321195
830,10.782562780648817,2.5138366937368963
831,10.78256277226785,2.5138366683215176
832,10.782585717495227,2.513777091516403
833,10.78260055801109,2.513685325162318
834,10.782597850655105,2.5136730500961457
835,10.783485486548686,2.5113638427954106
836,10.787614209228265,2.498273061176163
837,10.787080642324241,2.489964001858638
838,10.787078815616672,2.489960749637655
839,10.787078804869749,2.4899607123929686
840,10.787079309340033,2.4899589605090626
841,10.787079309097457,2.489958959954078
842,10.78707930909581,2.489958959949996
843,10.787079309095795,2.489958959949938
844,10.787079309095793,2.4899589599499015
845,10.787079310856603,2.4899589558566353
846,10.78707931640221,2.4899589345911886
847,10.787079316402208,2.489958934591187
848,10.787079316402208,2.489958934591189
849,10.787079316402618,2.489958934590441
850,10.787084969561445,2.489952612248614
851,10.78708840186726,2.489922162179941
852,10.787109976922858,2.489813769599934
853,10.787100253550838,2.4897322740336354
854,10.787099872241415,2.489719868619477
855,10.787174444947459,2.4893819184998844
856,10.787167164243513,2.4890940966029005
857,10.792581000921894,2.5079157688595575
858,10.792589561474259,2.50754940501398
859,10.79259107227462,2.507477254412803
860,10.792590739265107,2.5074761815641797
861,10.79259072657281,2.507476002143132
862,10.792590725931777,2.507475997633143
863,10.792590725721842,2.5074759958645303
864,10.792590725721828,2.5074759958645085
865,10.79259072572183,2.5074759958645276
866,10.792590725721825,2.5074759958645227
867,10.79259072572181,2.5074759958645476
868,10.792590725721812,2.50747599586455
869,10.792590725721812,2.507475995864552
870,10.792590725721816,2.507475995864548
871,10.792590725721816,2.5074759958645494
872,10.792590725721816,2.5074759958645423
873,10.792590725722132,2.507475995863243
874,10.792590784800714,2.5074758646453885
875,10.792590894417648,2.507474818903786
876,10.792590900935387,2.5074746840534523
877,10.792590900884495,2.507474683932606
878,10.792590911956632,2.5074746493287106
879,10.792593364389603,2.5074684642254588
880,10.792593738881322,2.507460505070745
881,10.792593726090235,2.5074604227387263
882,10.792593726090473,2.507460263359791
883,10.792593725910496,2.5074602614154995
884,10.792593729367544,2.5074602434979147
885,10.792593729330466,2.507460242959555
886,10.792593745393738,2.507460191969668
887,10.792593745393555,2.5074601919693125
888,10.792593745393571,2.507460191968761
889,10.792595016412342,2.50745808819173
890,10.792599050492672,2.5074425837991887
891,10.792599047542248,2.5074425739334396
892,10.79259904752235,2.507442573907096
893,10.792599047522339,2.507442573907063
894,10.792599047522343,2.507442573907069
895,10.792599047522366,2.5074425739069754
896,10.792599047522364,2.5074425739069293
897,10.792599047522367,2.5074425739069395
898,10.792599047522373,2.5074425739069066
899,10.792599047522371,2.507442573906902
900,10.79259904752237,2.5074425739069124
901,10.792599047522371,2.507442573906914
902,10.79259904752237,2.507442573906918
903,10.792599047522362,2.507442573906896
904,10.792599047522362,2.5074425739069035
905,10.792599047522454,2.5074425739067006
906,10.792599047522454,2.507442573906701
907,10.792599047522454,2.5074425739067037
908,10.792599047522453,2.5074425739066966
909,10.792599047522453,2.507442573906695
910,10.792599047522453,2.507442573906699
911,10.792599047522451,2.5074425739067046
912,10.792599047522462,2.5074425739066304
913,10.792599047523247,2.5074425739042008
914,10.792599047522934,2.507442573899891
915,10.792599047604051,2.5074425734585417
916,10.792599047606119,2.5074425734327837
917,10.79259904760611,2.5074425734327663
918,10.792599047606112,2.5074425734327566
919,10.792599047606112,2.5074425734327512
920,10.792599047606114,2.507442573432758
921,10.792599047606114,2.5074425734327614
922,10.792599047606117,2.5074425734327663
923,10.79259904760612,2.5074425734327703
924,10.79259904760612,2.5074425734327734
925,10.79259904760612,2.507442573432772
926,10.79259904760612,2.507442573432767
927,10.79259904760612,2.507442573432768
928,10.792599047606123,2.5074425734327734
929,10.792599047606123,2.5074425734327725
930,10.792599047606117,2.5074425734327788
931,10.792599047606117,2.5074425734327788
932,10.792599047606117,2.50744257343278
933,10.792599047606119,2.5074425734327823
934,10.792599047606123,2.5074425734327774
935,10.792599047606124,2.50744257343278
936,10.792599047606128,2.507442573432775
937,10.792599047606128,2.507442573432774
938,10.792599047606132,2.507442573432769
939,10.792599047606132,2.5074425734327694
940,10.792599047606133,2.5074425734327663
941,10.792599047606133,2.5074425734327703
942,10.792599047606133,2.50744257343277
943,10.792599047606132,2.507442573432761
944,10.792599047606132,2.5074425734327592
945,10.792599047606135,2.507442573432765
946,10.792599047606135,2.5074425734327628
947,10.792599047606164,2.5074425734326953
948,10.792599047606162,2.5074425734327024
949,10.792599047606165,2.50744257343269
950,10.792599047606167,2.5074425734326864
951,10.792599047606167,2.5074425734326837
952,10.792599047606165,2.5074425734326784
953,10.792599047606164,2.5074425734326837
954,10.792599047606164,2.5074425734326797
955,10.792599047606165,2.507442573432688
956,10.792599047606165,2.5074425734326886
957,10.792599047606165,2.507442573432688
958,10.792599047606165,2.507442573432685
959,10.792599047606165,2.5074425734326677
960,10.792599047606167,2.5074425734326624
961,10.792599047606167,2.507442573432654
962,10.792599047606167,2.507442573432648
963,10.792599047606167,2.5074425734326513
964,10.792599047606165,2.5074425734326367
965,10.792599047606165,2.5074425734326367
966,10.792599047606164,2.507442573432635
967,10.792599047606162,2.50744257343263
968,10.792599047606164,2.5074425734326264
969,10.792599047606164,2.5074425734326233
970,10.792599047606164,2.5074425734326216
971,10.792599047606164,2.507442573432622
972,10.792599047606162,2.507442573432624
973,10.792599047606158,2.5074425734326424
974,10.79259904760616,2.507442573432681
975,10.792599047606156,2.5074425734326877
976,10.792599047606156,2.507442573432684
977,10.792599047606158,2.5074425734326673
978,10.792599047606158,2.507442573432663
979,10.792599047606158,2.5074425734326673
980,10.792599047606158,2.507442573432665
981,10.792599047606158,2.5074425734326624
982,10.792599047606164,2.5074425734326784
983,10.792599047606164,2.5074425734326926
984,10.792599047606164,2.50744257343269
985,10.792599047606162,2.507442573432697
986,10.79259904760616,2.50744257343271
987,10.792599047606162,2.5074425734327046
988,10.792416886074395,2.501930648460723
989,10.792416886074395,2.5019306484607244
990,10.792416886074399,2.5019306484607173
991,10.792416886074406,2.5019306484606756
992,10.792416886074406,2.5019306484606614
993,10.792416886074408,2.5019306484606663
994,10.792416886074408,2.5019306484606623
995,10.792416886074408,2.5019306484606645
996,10.792416886074406,2.5019306484606694
997,10.792416886074406,2.5019306484606716
998,10.79241688607441,2.5019306484606587
999,10.79241688608596,2.5019306484487096
1000,10.792416886085958,2.501930648448606
1001,10.792416886085974,2.5019306484486763
1002,10.792416886086038,2.5019306484480652
1003,10.792416886086032,2.5019306484480492
1004,10.792416886086034,2.5019306484480603
1005,10.792416886085995,2.501930648448
1006,10.79241688608599,2.5019306484479946
1007,10.79241688608599,2.501930648447991
1008,10.79241688608599,2.5019306484479977
1009,10.792416886085993,2.5019306484479884
1010,10.792416886085993,2.5019306484479835
1011,10.792416886085993,2.501930648447982
1012,10.792416886085993,2.5019306484479844
1013,10.792416886085993,2.5019306484479786
1014,10.792416886085993,2.5019306484479817
1015,10.792416886085995,2.50193064844799
1016,10.792416886085997,2.5019306484479933
1017,10.792416886085995,2.5019306484479973
1018,10.792416886085995,2.5019306484479924
1019,10.792416886085995,2.5019306484479893
1020,10.792416886085995,2.5019306484479817
1021,10.792416886085995,2.501930648447975
1022,10.792416886085999,2.5019306484479875
1023,10.792416886085993,2.501930648448004
1024,10.792416886085997,2.501930648447984
1025,10.792416886085991,2.5019306484479977
1026,10.79241688608595,2.5019306484481314
1027,10.792416886085947,2.501930648448125
1028,10.792416886085947,2.5019306484481234
1029,10.792416886085947,2.501930648448125
1030,10.792416886085947,2.5019306484481216
1031,10.79241688608595,2.501930648448113
1032,10.792416886085915,2.5019306484478534
1033,10.792416886085919,2.501930648447863
1034,10.792416886085919,2.5019306484478756
1035,10.792416886085924,2.5019306484478827
1036,10.792416886085924,2.5019306484478743
1037,10.792416886085922,2.5019306484478654
1038,10.79241688608592,2.5019306484478703
1039,10.792416886085919,2.5019306484478636
1040,10.792416886085919,2.5019306484478663
1041,10.79241688608592,2.5019306484478747
1042,10.79241688608592,2.5019306484478823
1043,10.79241688608592,2.5019306484478756
1044,10.79241688608592,2.5019306484478805
1045,10.792416886085917,2.5019306484478747
1046,10.792416886085917,2.5019306484478756
1047,10.792416886085919,2.5019306484478694
1048,10.792416886085919,2.5019306484478756
1049,10.792416886085912,2.5019306484478987
1050,10.792416886085912,2.5019306484478974
1051,10.792416886085912,2.501930648447897
1052,10.792416886085908,2.5019306484478916
1053,10.792416886085908,2.5019306484478943
1054,10.792416886085908,2.501930648447901
1055,10.792416886085908,2.5019306484478974
1056,10.792416886085906,2.501930648447883
1057,10.792416886085906,2.5019306484478836
1058,10.792416886085908,2.5019306484478814
1059,10.79236501474512,2.504019146218121
1060,10.792365014745123,2.5040191462181145
1061,10.792365014745123,2.5040191462181216
1062,10.792365014745123,2.504019146218115
1063,10.792365014745126,2.5040191462181234
1064,10.792365014745123,2.5040191462181336
1065,10.79236501474512,2.5040191462181216
1066,10.792365014745119,2.5040191462181256
1067,10.792365014745117,2.5040191462181394
1068,10.792365014745126,2.5040191462181047
1069,10.792365014745126,2.5040191462180994
1070,10.792365014745119,2.504019146218056
1071,10.792365014745119,2.5040191462180528
1072,10.792365014745117,2.5040191462180474
1073,10.792365014745126,2.5040191462180306
1074,10.792365014745133,2.504019146217997
1075,10.792365014745176,2.50401914621775
1076,10.792365014745172,2.5040191462177033
1077,10.792365014745178,2.5040191462176606
1078,10.792365014745176,2.504019146217652
1079,10.792365014745176,2.5040191462176478
1080,10.792365014745183,2.504019146217393
1081,10.792365014745188,2.5040191462172943
1082,10.792365014745188,2.504019146217286
1083,10.792365014745183,2.5040191462172694
1084,10.792365014745185,2.5040191462172525
1085,10.792365014745185,2.5040191462172596
1086,10.792365014746794,2.5040191462142114
1087,10.792365014746784,2.504019146214065
1088,10.792365014751379,2.5040191461903194
1089,10.792365014751365,2.5040191461902417
1090,10.792365014752333,2.5040191461829338
1091,10.792365014752445,2.5040191461815167
1092,10.792365014832317,2.5040191457313896
1093,10.792365014832136,2.5040191457303846
1094,10.792365014832132,2.5040191457303025
1095,10.792365014832134,2.504019145730312
1096,10.792365014835196,2.5040191457213217
1097,10.792365014835134,2.5040191457199343
1098,10.792365014835129,2.5040191457199095
1099,10.79236501483514,2.504019145719841
1100,10.792365014835143,2.504019145719854
1101,10.792365014835141,2.5040191457198597
1102,10.792365014835289,2.504019145719209
1103,10.792365014835275,2.5040191457191763
1104,10.792365014835273,2.504019145719187
1105,10.792365014835273,2.5040191457192105
1106,10.792365014835275,2.504019145719241
1107,10.792365014835271,2.5040191457192496
1108,10.792365014835271,2.504019145719256
1109,10.792365014835267,2.5040191457192433
1110,10.792365014835266,2.5040191457192176
1111,10.792365014835275,2.50401914571923
1112,10.792365014835275,2.504019145719234
1113,10.792365014835273,2.504019145719227
1114,10.79236501483526,2.5040191457193144
1115,10.792365014835262,2.50401914571931
1116,10.792365014835262,2.5040191457193277
1117,10.79236501483526,2.504019145719321
1118,10.792365014835337,2.5040191457191514
1119,10.79236501483533,2.50401914571918
1120,10.79236501483533,2.5040191457191607
1121,10.792365014835331,2.5040191457191363
1122,10.79236501483533,2.504019145719126
1123,10.792365014835962,2.504019145718209
1124,10.79236501483598,2.5040191457176775
1125,10.79236501828806,2.5040191368727474
1126,10.792365018287938,2.5040191368725186
1127,10.792365018891955,2.5040191352455734
1128,10.792365020393625,2.5040191207677998
1129,10.792365013075237,2.504019103983412
1130,10.79236501089946,2.50401909233298
1131,10.792365010899328,2.504019092332723
1132,10.79236501090689,2.504019092215972
1133,10.792365011155777,2.504019091204593
1134,10.79236501146548,2.5040190857367373
1135,10.792365015967096,2.5040190601895334
1136,10.792365015964423,2.504019060166493
1137,10.79236501596358,2.504019060074265
1138,10.79236501596349,2.5040190600739605
1139,10.792365015963519,2.5040190600732584
1140,10.792365015963538,2.504019060073132
1141,10.792365016001447,2.504019059870574
1142,10.792365123896799,2.504018554181914
1143,10.79236633779404,2.504015146769142
1144,10.792402975112802,2.503866487750634
1145,10.792392853776951,2.5038368403948756
1146,10.792392249409373,2.503834933493389
1147,10.792392295964662,2.5038332849991662
1148,10.79239256268688,2.5038266426990705
1149,10.79239696378352,2.503789879621504
1150,10.792396438204376,2.5037746598808197
1151,10.792396263035835,2.503774076358672
1152,10.792396257471728,2.5037740529031245
1153,10.792396259674572,2.503774001642838
1154,10.79239625978199,2.5037739954209473
1155,10.792396259727852,2.5037739929471186
1156,10.79239625972532,2.5037739929346072
1157,10.79239626002431,2.5037739897033275
1158,10.79239626002043,2.503773989666609
1159,10.792396262610982,2.503773982722109
1160,10.792396262985115,2.503773975374214
1161,10.792396262692206,2.5037739729998414
1162,10.792396262781368,2.50377397229065
1163,10.792396262777427,2.503773972269802
1164,10.792396262777078,2.5037739722690855
1165,10.792396262777068,2.50377397226904
1166,10.792396262777073,2.503773972269053
1167,10.792396262777073,2.503773972269033
1168,10.792396262777073,2.5037739722690553
1169,10.792396262777064,2.5037739722690864
1170,10.792396262777064,2.5037739722690917
1171,10.792396262777066,2.5037739722690966
1172,10.792396262777062,2.503773972269089
1173,10.792396262777062,2.503773972269087
1174,10.792396262777064,2.503773972269097
1175,10.79239626277706,2.503773972269087
1176,10.792396262777057,2.5037739722690757
1177,10.792396262777057,2.50377397226908
1178,10.792396262777055,2.5037739722690673
1179,10.792396262777043,2.5037739722690873
1180,10.792396262777048,2.5037739722691
1181,10.792396262777054,2.5037739722690606
1182,10.792396262777052,2.5037739722690424
1183,10.792396262777052,2.503773972269044
1184,10.79239626277705,2.5037739722690344
1185,10.792396262777086,2.5037739722689505
1186,10.792396262777086,2.5037739722689505
1187,10.792396262777086,2.5037739722689776
1188,10.792396262777082,2.503773972268989
1189,10.79239626277708,2.5037739722689802
1190,10.792396262777077,2.503773972268964
1191,10.792396262777078,2.503773972268988
1192,10.792396262777084,2.503773972268963
1193,10.792396262777084,2.5037739722689634
1194,10.792396262777084,2.503773972268958
1195,10.792396262777082,2.503773972268971
1196,10.792396262777082,2.5037739722689687
1197,10.792396262777075,2.503773972268923
1198,10.792396262777054,2.503773972268994
1199,10.792396262777055,2.5037739722689976
1200,10.792396262777059,2.5037739722689873
1201,10.792396262777077,2.5037739722689127
1202,10.792396262777071,2.5037739722689323
1203,10.792396262777071,2.503773972268979
1204,10.792396262777077,2.503773972268999
1205,10.792396262777075,2.5037739722690118
1206,10.792396262777078,2.5037739722690326
1207,10.79239626277708,2.5037739722690437
1208,10.792396262777078,2.5037739722690335
1209,10.792396262777075,2.5037739722690295
1210,10.792396262777075,2.5037739722690264
1211,10.792396262777075,2.503773972269016
1212,10.792396262777082,2.503773972269034
1213,10.792396262777078,2.503773972269027
1214,10.792396262777078,2.503773972269021
1215,10.792396262777077,2.503773972269027
1216,10.79239626277711,2.503773972268944
1217,10.792396262777112,2.50377397226892
1218,10.792396262777103,2.503773972268935
1219,10.792396262777105,2.5037739722689594
1220,10.7923962627771,2.5037739722689203
1221,10.792396262777112,2.50377397226896
1222,10.792396262777112,2.503773972268954
1223,10.792396262777139,2.5037739722688612
1224,10.792396262777135,2.50377397226889
1225,10.792396262777139,2.5037739722689194
1226,10.792396262777139,2.5037739722689163
1227,10.792396262867843,2.503773972149422
1228,10.792318008923036,2.5069848623510502
1229,10.792318008922551,2.50698486234517
1230,10.792318017012118,2.5069848385341875
1231,10.792318017012086,2.506984838534122
1232,10.792318017012084,2.5069848385341134
1233,10.79231801701208,2.506984838534075
1234,10.792318017012088,2.506984838534035
1235,10.792318017012088,2.506984838534044
1236,10.792318017012088,2.5069848385340436
1237,10.792318017012104,2.5069848385339624
1238,10.792318017012102,2.5069848385339726
1239,10.792318017012102,2.5069848385339775
1240,10.7923180170121,2.506984838533972
1241,10.792318017012034,2.506984838533763
1242,10.79231801701204,2.506984838533748
1243,10.79231801701204,2.5069848385337394
1244,10.792318017012038,2.5069848385337474
1245,10.79231801701203,2.506984838533734
1246,10.792318017012027,2.5069848385337274
1247,10.792108430680054,2.463508768519278
1248,10.792108430680067,2.463508768519295
1249,10.792108430680068,2.463508768519323
1250,10.792108430680063,2.4635087685193366
1251,10.792108430680072,2.4635087685193966
1252,10.792108430680083,2.4635087685194135
1253,10.792108430680152,2.4635087685199304
1254,10.792108430680251,2.4635087685204904
1255,10.79210843068025,2.46350876852053
1256,10.792108430680257,2.4635087685204895
1257,10.792108430680253,2.4635087685205153
1258,10.792108430680253,2.4635087685205304
1259,10.792108430680253,2.4635087685205446
1260,10.79210843068027,2.4635087685206627
1261,10.792108430680273,2.463508768520657
1262,10.792108430680257,2.4635087685207626
1263,10.792108430680257,2.463508768520728
1264,10.792108430680253,2.46350876852074
1265,10.792108430680278,2.463508768520343
1266,10.79210843068027,2.463508768520321
1267,10.792108430680262,2.463508768520276
1268,10.792108430680265,2.4635087685203305
1269,10.792108593568136,2.4635090470729084
1270,10.792108657441627,2.4635097151514955
1271,10.79220879913727,2.4637248047753473
1272,10.792206758388167,2.463731800654303
1273,10.792229990344714,2.4637974144471837
1274,10.792308050714226,2.464013063793792
1275,10.79230351032426,2.4640291524094176
1276,10.792339390709978,2.4643106002586856
1277,10.799071970326185,2.4774358645271026
1278,10.798710948032761,2.48978534865098
1279,10.798372475916226,2.493628809839374
1280,10.798371348595749,2.4936306198104545
1281,10.798371340507991,2.493630654009049
1282,10.798371340632977,2.4936306545312688
1283,10.798371361139136,2.4936306910982724
1284,10.798371361793112,2.493630700703763
1285,10.798371361730608,2.493630700994675
1286,10.798371361730581,2.4936307009947387
1287,10.798371361730581,2.4936307009947347
1288,10.798371361730583,2.4936307009947396
1289,10.798371361730588,2.4936307009947303
1290,10.798371361730597,2.493630700994697
1291,10.798371361730597,2.4936307009947196
1292,10.798444514682847,2.512300949122429
1293,10.79844451468332,2.512300949124354
1294,10.798444514683382,2.5123009491242385
1295,10.798444514683434,2.51230094912415
1296,10.798444514683432,2.512300949124137
1297,10.798444514683437,2.5123009491241155
1298,10.798444514683425,2.512300949124164
1299,10.798444514683416,2.51230094912413
1300,10.798444514683416,2.51230094912413
1301,10.798444514683414,2.5123009491241146
1302,10.798444514683418,2.5123009491240955
1303,10.79844451468342,2.5123009491241035
1304,10.798444514683418,2.5123009491240476
1305,10.79844451468343,2.5123009491240675
1306,10.798444514683657,2.5123009491255863
1307,10.798445202472271,2.512302553666759
1308,10.798445201558923,2.512302561380755
1309,10.798445019917562,2.512303107229584
1310,10.798445019597885,2.5123031086394456
1311,10.811309695302922,2.523950177500236
1312,10.818234967975679,2.55406619441324
1313,10.820065686644876,2.6404476362602503
1314,10.819976639708198,2.6405696709229387
1315,10.817441764912228,2.645547219242032
1316,10.817441763878959,2.645547225387194
1317,10.817441780049995,2.645547304582574
1318,10.817441780040445,2.645547304602711
1319,10.817442744843333,2.645552550422981
1320,10.817442646496364,2.6455534285783053
1321,10.823609562660033,2.6655688659631855
1322,10.822927831815727,2.667217607137938
1323,10.822866371976412,2.6673093247759954
1324,10.822867321729174,2.6673108645504855
1325,10.822867322097547,2.6673108652948505
1326,10.822867322097494,2.6673108652950304
1327,10.822867322018658,2.667310865495298
1328,10.822867322018658,2.6673108654953004
1329,10.8228673218069,2.6673108662771607
1330,10.822867321808392,2.6673108663008045
1331,10.822867321808378,2.667310866300908
1332,10.822867321769298,2.667310866400093
1333,10.82286732176927,2.667310866400358
1334,10.82286732176927,2.6673108664003635
1335,10.82286732176903,2.6673108664012015
1336,10.822867321769026,2.667310866401182
1337,10.82286732176901,2.6673108664011527
1338,10.82286732176901,2.66731086640116
1339,10.822867321769015,2.667310866401174
1340,10.822867321769015,2.6673108664011687
1341,10.822867321769026,2.667310866401136
1342,10.82286732176902,2.6673108664011034
1343,10.82286732176902,2.667310866401103
1344,10.822867321769012,2.6673108664010803
1345,10.822867321791984,2.6673108664161935
1346,10.822867321791955,2.6673108664161664
1347,10.822867321791952,2.667310866416181
1348,10.822867321791948,2.6673108664161536
1349,10.822867321792046,2.6673108664162575
1350,10.822867321792005,2.667310866416597
1351,10.822867321791994,2.667310866416853
1352,10.822869270124686,2.667317579875739
1353,10.823060863088658,2.667558141516728
1354,10.823060861702604,2.667558143164205
1355,10.823060861702611,2.667558143164191
1356,10.823060862009871,2.6675581437778586
1357,10.823060861983963,2.6675581438179505
1358,10.82306086198396,2.6675581438180744
1359,10.823060861983938,2.6675581438182205
1360,10.823060862059728,2.6675581440088396
1361,10.823060862059721,2.6675581440088516
1362,10.823060862075323,2.6675581440422746
1363,10.823060862075318,2.6675581440423235
1364,10.823201015548927,2.667666233119539
1365,10.823202729101517,2.667673347651317
1366,10.823201881783127,2.6676762055408734
1367,10.823201881773443,2.667676205554024
1368,10.823201881290966,2.667676206520025
1369,10.82320188009982,2.667676213297441
1370,10.823201879865225,2.667676213950829
1371,10.823201879865241,2.6676762139507937
1372,10.82320187986592,2.667676213952078
1373,10.823201879871899,2.667676213994059
1374,10.823201879871883,2.6676762139940973
1375,10.823201879871931,2.667676213994012
1376,10.823201879871933,2.6676762139940258
1377,10.8232018798719,2.667676213994085
1378,10.823201879871903,2.667676213994096
1379,10.823201879873539,2.6676762139969608
1380,10.82320187987596,2.6676762140091057
1381,10.823201879876022,2.667676214009004
1382,10.823201879876821,2.6676762140113746
1383,10.823201879876805,2.6676762140122348
1384,10.823201879881298,2.6676762140257737
1385,10.823201884433272,2.667676219468535
1386,10.823206326401113,2.667689673875261
1387,10.823206336474442,2.667689703730471
1388,10.8232063330467,2.667689716756776
1389,10.823307495589656,2.667867303373092
1390,10.823406449612326,2.6681915850727407
1391,10.823310991042804,2.668389559049684
1392,10.823303603869165,2.6684678444915395
1393,10.823303603869142,2.668467844491558
1394,10.823303603869142,2.668467844491595
1395,10.823304719702397,2.668469453470762
1396,10.823304721696728,2.6684694647447285
1397,10.823304721694713,2.6684694647503178
1398,10.823304721724304,2.6684694659924824
1399,10.823304732231136,2.6684694834493063
1400,10.823304732150863,2.6684694839689276
1401,10.823304735138825,2.6684694879918145
1402,10.823304776638297,2.6684695451407303
1403,10.82330477683264,2.6684695454069636
1404,10.823304783127524,2.6684695633948468
1405,10.823304751402105,2.6684696473287675
1406,10.823684797296101,2.6690550546195704
1407,10.823683616141173,2.6690567378060557
1408,10.823683613533975,2.669060173280337
1409,10.823685341516505,2.669067047700013
1410,10.823685282113908,2.6690673590010614
1411,10.823686850569965,2.669071305397262
1412,10.82370206536841,2.669089241545808
1413,10.82370206526969,2.6690892417706853
1414,10.823702064058,2.669089253810052
1415,10.823702064049455,2.6690892538191062
1416,10.823702064049629,2.6690892541914697
1417,10.823702063848172,2.669089258767204
1418,10.82370207919547,2.6690893232409483
1419,10.823702079160373,2.6690893236302533
1420,10.82370207896691,2.669089324263546
1421,10.823702085369012,2.669089418205191
1422,10.823702080547921,2.6690894534849083
1423,10.823702134452208,2.669089648675163
1424,10.824108150246893,2.6701480967378264
1425,10.824159576321742,2.67437787128278
1426,10.835447958024924,2.697985552725513
1427,10.836003187020566,2.7173319607804043
1428,10.834936770044775,2.7206277648438366
1429,10.843328246259075,2.737031110122621
1430,10.843325396115576,2.737033302890799
1431,10.8433252778115,2.7370338036972726
1432,10.843325277217797,2.737033804908137
1433,10.843325281845587,2.737033823758259
1434,10.84332531454607,2.737034978047352
1435,10.843325295034921,2.73703612719852
1436,10.843325265996866,2.7370362216177266
1437,10.843325268173913,2.7370362273405884
1438,10.843325269660486,2.737036238777707
1439,10.843346019420824,2.737188807648354
1440,10.84335620112332,2.737255387054644
1441,10.84337248557272,2.73737501695665
1442,10.843698070691236,2.7383849269993474
1443,10.844083446157745,2.741942727467434
1444,10.848454873064274,2.760330992827021
1445,10.850068180726879,2.7743052767137883
1446,10.850064789266195,2.774311743808404
1447,10.850129455458674,2.774517371273523
1448,10.850098203934639,2.7745686560436735
1449,10.8500947205339,2.774577833693148
1450,10.850094648138702,2.7745783077279893
1451,10.850099830050565,2.7745952007580237
1452,10.850110476993324,2.7746540518812033
1453,10.850109976785392,2.7746551938458315
1454,10.850109976785486,2.7746551938459603
1455,10.850109976783738,2.7746551938586306
1456,10.850110039337137,2.774655335214728
1457,10.850155568032923,2.7747438012479866
1458,10.850200290352518,2.7748279836214054
1459,10.850191101916405,2.775049500855904
1460,10.850136711458472,2.7752629817631953
1461,10.850235963175237,2.77766421070651
1462,10.852825572524782,2.784226230142504
1463,10.852840366305445,2.784324072418601
1464,10.858607830801569,2.790400736475352
1465,10.859585231545333,2.8074004394411376
1466,10.861640380952679,2.8241075013543324
1467,10.86555663382077,2.845243081238358
1468,10.865506808109444,2.845770721199516
1469,10.86556840638608,2.8467377857291036
1470,10.871781460617397,2.8586016939794594
1471,10.870383244800468,2.861770369260468
1472,10.86812401955125,2.8673015343706276
1473,10.871199930120152,2.876295989312263
1474,10.878041785101349,2.8894237476991917
1475,10.87797363930903,2.893469605942259
1476,10.877626081529439,2.895094346010877
